ZIP_CLEAN,population
77080,49064
77081,51366
77082,57269
77083,74843
77084,109115
77085,16947
77086,28623
77087,35192
77088,54115
77089,56607
77090,41843
77091,29135
77092,36185
77093,46091
77094,10718
77095,69912
77096,33991
77098,16318
77099,49271
77204,4056
77301,36835
77302,19787
77303,26324
77304,42277
77306,17695
77316,31917
77318,19820
77320,37458
77326,240
77327,37574
77328,17816
77331,7348
77334,211
77335,2945
77336,12510
77338,47335
77339,43364
77340,35439
77341,0
77342,0
77345,27574
77346,75577
77350,321
77351,35828
77354,40501
77355,31727
77356,31069
77357,34770
77358,5565
77359,727
77360,6130
77362,7474
77363,3246
77364,1835
77365,43025
77367,634
77368,0
77369,607
77371,7548
77372,14088
77373,68273
77374,334
77375,71198
77376,575
77377,39154
77378,17576
77379,83163
77380,31151
77381,35184
77382,40170
77384,24148
77385,26889
77386,69549
77388,52910
77389,44545
77396,58893
77401,17125
77406,65716
77407,81459
77412,10
77414,23879
77415,178
77417,3232
77418,10467
77419,778
77420,2461
77422,14548
77423,16689
77426,2193
77428,126
77429,95938
77430,1916
77431,204
77432,0
77433,112211
77434,4037
77435,4376
77436,0
77437,18886
77440,169
77441,32905
77442,1434
77443,123
77444,793
77445,14943
77446,6060
77447,22766
77448,88
77449,123042
77450,73226
77451,510
77453,93
77454,180
77455,1593
77456,1447
77457,460
77458,13
77459,81251
77460,96
77461,12397
77464,457
77465,7267
77466,258
77467,22
77468,0
77469,65159
77470,381
77471,45078
77473,32
77474,14846
77475,413
77476,341
77477,32722
77478,22699
77479,92355
77480,8252
77481,128
77482,2047
77483,337
77484,13772
77485,3865
77486,7330
77488,14129
77489,39054
77493,62264
77494,137213
77498,53092
77502,36126
77503,23899
77504,25758
77505,23686
77506,35243
77507,578
77510,13938
77511,51984
77514,5213
77515,33092
77517,5665
77518,9935
77519,556
77520,35724
77521,65920
77523,28411
77530,32065
77531,16260
77532,31778
77533,1133
77534,3406
77535,38037
77536,32421
77538,818
77539,47164
77541,16574
77545,25863
77546,54082
77547,9380
77550,23542
77551,22031
77554,9973
77555,2
77560,1095
77561,20
77562,9805
77563,10212
77564,1876
77565,6583
77566,30057
77568,21118
77571,37659
77573,97871
77575,16617
77577,1288
77578,27195
77580,0
77581,50240
77582,278
77583,47646
77584,90979
77585,1123
77586,24019
77587,16058
77590,33145
77591,16840
77597,507
77598,26638
77611,9550
77612,9152
77613,686
77614,512
77615,256
77616,859
77617,38
77619,17021
77622,1799
77623,595
77624,706
77625,9384
77627,21951
77629,524
77630,29744
77632,22166
77640,17480
77642,38051
77650,2362
77651,13627
77655,266
77656,17132
77657,21691
77659,5847
77660,1141
77661,393
77662,25193
77663,309
77664,2590
77665,7751
77701,12328
77702,3497
77703,11640
77705,37988
77706,30754
77707,17538
77708,12398
77713,15373
77801,15253
77802,25303
77803,31923
77807,13068
77808,14334
77830,2907
77831,3163
77833,28234
77835,3036
77836,12469
77837,1347
77840,55186
77843,7905
77845,74612
77852,18
77853,1052
77855,142
77856,4832
77857,1261
77859,7516
77861,2785
77863,370
77864,7635
77865,1818
77866,0
77867,181
77868,18863
77871,2744
77872,2304
77873,1179
77875,0
77876,144
77878,706
77879,4775
77880,2954
77882,34
77901,39965
77904,29989
77905,16346
77950,197
77951,1442
77954,11007
77957,8919
77960,0
77961,40
77962,3325
77963,5109
77964,8061
77968,3022
77969,158
77970,281
77971,716
77973,28
77974,670
77975,1782
77976,15
77977,503
77978,498
77979,16179
77982,698
77983,2707
77984,4630
77986,0
77987,207
77988,360
77990,783
77991,564
77993,304
77994,513
77995,10244
78001,0
78002,7482
78003,9594
78004,541
78005,1330
78006,42200
78007,229
78008,378
78009,9494
78010,3819
78011,1386
78012,364
78013,5305
78014,5542
78015,23548
78016,11302
78017,6160
78019,1575
78021,19
78022,4694
78023,28585
78024,1157
78025,5060
78026,6438
78027,576
78028,40829
78029,0
78039,2311
78040,36115
78041,47089
78043,44044
78044,364
78045,67185
78046,71965
78050,697
78052,6221
78055,1918
78056,2431
78057,509
78058,948
78059,6139
78061,9968
78062,0
78063,10594
78064,16420
78065,11835
78066,387
78067,719
78069,6904
78070,19836
78071,3478
78072,277
78073,9510
78074,60
78075,304
78076,13085
78101,8272
78102,27000
78104,112
78107,294
78108,48458
78109,56372
78111,0
78112,9959
78113,3258
78114,23975
78116,252
78117,756
78118,4097
78119,7023
78121,15001
78122,313
78123,2271
78124,6907
78125,26
78130,95787
78132,40383
78133,21830
78140,3190
78141,908
78142,31
78143,177
78144,0
78145,48
78146,740
78147,1646
78148,22630
78150,0
78151,1513
78152,3958
78154,40898
78155,53449
78159,604
78160,4705
78161,602
78162,240
78163,17455
78164,3418
78201,43426
78202,9952
78203,4845
78204,11944
78205,1653
78207,54128
78208,3877
78209,43363
78210,34740
78211,30589
78212,26670
78213,41603
78214,21884
78215,3258
78216,42044
78217,33959
78218,38291
78219,16946
78220,18497
78221,41580
78222,25008
78223,57298
78224,20671
78225,13188
78226,6907
78227,44091
78228,55474
78229,35195
78230,42070
78231,9966
78232,36277
78233,47659
78234,6281
78235,2440
78236,7629
78237,36930
78238,26250
78239,29855
78240,57014
78242,35976
78243,251
78244,37861
78245,91388
78247,51979
78248,14127
78249,61772
78250,57849
78251,61683
78252,18256
78253,67578
78254,78865
78255,18107
78256,12014
78257,10390
78258,51672
78259,26931
78260,37389
78261,27060
78263,4514
78264,11702
78266,7274
78330,429
78332,27281
78336,12146
78338,0
78339,362
78340,405
78341,1518
78342,338
78343,4565
78344,419
78347,112
78349,538
78351,633
78352,51
78353,481
78355,6843
78357,2726
78358,633
78359,2230
78360,33
78361,4764
78362,10929
78363,28820
78368,9474
78369,252
78370,5155
78371,108
78372,5066
78373,3314
78374,20152
78375,2827
78376,122
78377,3376
78379,1800
78380,23752
78382,20043
78383,4306
78384,5656
78385,52
78387,9604
78389,2036
78390,5620
78391,141
78393,1932
78401,4668
78402,392
78404,13607
78405,14442
78406,1934
78407,1937
78408,9631
78409,2504
78410,29121
78411,24061
78412,39728
78413,35103
78414,51435
78415,41869
78416,13116
78417,4462
78418,30201
78419,693
78501,59095
78503,22566
78504,61816
78516,34960
78520,63337
78521,87860
78526,59719
78535,435
78536,345
78537,51346
78538,10740
78539,38162
78540,0
78541,49395
78542,86111
78543,8608
78545,490
78547,398
78548,1456
78549,876
78550,54169
78552,41277
78557,14250
78558,905
78559,12752
78560,4618
78561,1005
78562,3146
78563,62
78564,51
78565,63
78566,24927
78567,405
78569,4079
78570,33596
78572,78197
78573,42874
78574,62852
78575,4728
78576,13902
78577,79903
78578,10231
78579,2548
78580,13568
78582,44883
78583,5472
78584,17823
78585,0
78586,49103
78588,246
78589,39958
78590,449
78591,163
78592,600
78593,5030
78594,1303
78595,5958
78596,38942
78597,2881
78598,157
78599,35400
78602,35786
78605,7632
78606,6977
78607,228
78608,454
78609,1826
78610,46685
78611,14463
78612,19830
78613,89162
78614,324
78615,1540
78616,10008
78617,28932
78618,292
78619,6896
78620,20624
78621,27860
78622,353
78623,1575
78624,23610
78626,45020
78628,44821
78629,12380
78631,3357
78632,1391
78633,28877
78634,43466
78635,83
78636,3842
78638,2064
78639,8517
78640,71460
78641,93399
78642,24146
78643,6837
78644,20599
78645,15042
78648,8022
78650,2679
78652,5012
78653,35417
78654,19946
78655,3687
78656,2953
78657,7061
78658,70
78659,2898
78660,118437
78661,658
78662,3147
78663,607
78664,62272
78665,64087
78666,87775
78669,11980
78670,178
78671,399
78672,679
78674,195
78675,158
78676,15896
78677,49
78681,58531
78701,11114
78702,26495
78703,22484
78704,50479
78705,32937
78712,206
78717,36085
78719,1556
78721,10728
78722,6576
78723,36307
78724,29326
78725,10810
78726,14117
78727,30894
78728,26776
78729,30440
78730,9669
78731,27136
78732,20646
78733,9339
78734,22091
78735,20112
78736,9849
78737,26413
78738,28790
78739,20850
78741,45274
78742,638
78744,51069
78745,61122
78746,28268
78747,21757
78748,54942
78749,34939
78750,29322
78751,16027
78752,22261
78753,58449
78754,31410
78756,9844
78757,24327
78758,50592
78759,44882
78801,21487
78802,0
78827,749
78828,27
78829,1033
78830,471
78832,3140
78833,1173
78834,7204
78836,83
78837,137
78838,124
78839,7333
78840,47053
78841,0
78842,0
78843,383
78850,935
78851,47
78852,56933
78860,0
78861,13715
78870,1225
78871,33
78872,1166
78873,1498
78877,837
78879,171
78880,1164
78881,1288
78883,184
78884,1033
78885,49
78886,499
78931,204
78932,501
78933,1211
78934,6833
78935,650
78938,245
78940,2284
78941,3334
78942,9858
78943,230
78944,672
78945,10459
78946,760
78947,5110
78948,599
78949,628
78950,2244
78951,0
78953,958
78954,1378
78956,5494
78957,10282
78959,1401
78962,5245
78963,470
79001,181
79002,16
79003,118
79005,1519
79007,13927
79008,0
79009,1795
79010,569
79011,208
79012,0
79013,3022
79014,3252
79015,23217
79016,598
79018,405
79019,1745
79021,55
79022,10764
79024,351
79025,0
79027,4789
79029,15095
79031,1213
79032,220
79033,14
79034,468
79035,5356
79036,4957
79039,686
79040,2076
79041,2511
79042,1181
79043,1511
79044,644
79045,18441
79046,545
79051,3
79052,1064
79053,89
79054,507
79056,99
79057,1075
79058,0
79059,669
79061,282
79062,367
79063,594
79064,2191
79065,19569
79066,11
79068,3124
79070,9655
79072,25596
79073,0
79078,153
79079,2406
79080,498
79081,3224
79082,401
79083,1776
79084,1425
79085,0
79086,3433
79087,776
79088,5315
79091,0
79092,1187
79093,114
79094,9
79095,2569
79096,2022
79097,1319
79098,535
79101,2458
79102,8822
79103,11591
79104,7236
79106,27900
79107,36425
79108,10979
79109,42410
79110,18514
79111,1537
79118,27412
79119,23202
79121,5879
79124,11800
79201,6817
79220,221
79223,119
79225,922
79226,2873
79227,1155
79229,284
79230,34
79231,29
79233,65
79234,119
79235,3111
79236,179
79237,470
79239,100
79240,86
79241,2088
79243,24
79244,777
79245,2291
79247,29
79248,1124
79250,1089
79251,29
79252,2642
79255,448
79256,342
79257,727
79258,8
79259,25
79261,351
79311,3533
79312,1114
79313,1537
79314,120
79316,9907
79322,1945
79323,7115
79324,37
79325,2204
79326,71
79329,3549
79330,113
79331,11751
79336,15265
79339,6707
79342,282
79343,1309
79344,0
79345,1085
79346,1788
79347,7264
79350,291
79351,1047
79353,31
79355,1642
79356,5362
79357,1883
79358,1458
79359,3465
79360,17284
79363,5831
79364,7135
79366,1081
79367,602
79369,41
79370,1217
79371,1464
79372,1472
79373,3021
79376,10
79377,294
79378,306
79379,680
79380,89
79381,1457
79382,10300
79383,47
79401,8641
79402,0
79403,15941
79404,8686
79406,7738
79407,22467
79410,10425
79411,6380
79412,15275
79413,23464
79414,17471
79415,16765
79416,36461
79423,44357
79424,52336
79501,2635
79502,1123
79503,187
79504,2995
79505,236
79506,491
79508,982
79510,8135
79511,1739
79512,7672
79517,114
79518,115
79519,101
79520,2576
79521,3470
79525,2926
79526,978
79527,179
79528,568
79529,1052
79530,436
79532,1014
79533,525
79534,322
79535,133
79536,6080
79537,60
79538,227
79539,218
79540,82
79541,1432
79543,1138
79544,440
79545,1778
79546,1662
79547,869
79548,153
79549,15505
79553,3071
79556,12593
79560,23
79561,556
79562,4567
79563,925
79565,351
79566,195
79567,2924
79601,26917
79602,26588
79603,23876
79605,28257
79606,29428
79607,3636
79699,121
79701,27678
79703,20638
79705,44516
79706,32605
79707,39881
79713,962
79714,18518
79718,589
79719,193
79720,30432
79721,466
79730,127
79731,4319
79733,439
79734,1616
79735,12962
79738,426
79739,862
79741,215
79742,593
79743,278
79744,1630
79745,6160
79748,387
79749,557
79752,1880
79754,54
79755,37
79756,9558
79758,2568
79759,0
79761,30243
79762,40141
79763,34878
79764,26805
79765,24125
79766,10712
79769,0
79770,0
79772,12547
79776,0
79777,101
79778,1299
79780,70
79781,107
79782,3831
79783,46
79785,34
79788,789
79789,1380
79821,6550
79830,7672
79832,233
79834,373
79835,12289
79836,7481
79837,203
79838,4813
79839,1163
79842,273
79843,2578
79845,3326
79846,139
79847,181
79848,804
79849,13582
79851,1386
79852,614
79853,2964
79854,124
79855,2159
79901,8321
79902,18529
79903,15120
79904,33022
79905,22062
79906,6061
79907,47850
79908,4253
79911,9107
79912,79126
79915,34731
79916,3109
79918,268
79920,28
79922,7162
79924,60399
79925,40241
79927,43126
79928,82792
79930,25484
79932,29524
79934,27347
79935,19073
79936,104427
79938,97851
80002,20975
80003,35381
80004,34580
80005,28883
80007,18290
80010,42010
80011,53334
80012,51389
80013,74732
80014,39277
80015,72155
80016,66479
80017,39553
80018,17129
80019,6141
80020,53589
80021,35562
80022,59556
80023,26466
80024,36
80025,101
80026,32549
80027,33998
80030,15945
80031,36350
80033,26841
80045,1615
80101,449
80102,5994
80103,3505
80104,36461
80105,2023
80106,4450
80107,14976
80108,35485
80109,27795
80110,23775
80111,31817
80112,36687
80113,22619
80116,5393
80117,2516
80118,5950
80120,29992
80121,17929
80122,31575
80123,45364
80124,22472
80125,13876
80126,44482
80127,43826
80128,36859
80129,29495
80130,25293
80131,258
80132,29379
80133,2480
80134,77814
80135,4333
80136,5965
80137,2015
80138,35942
80202,18233
80203,22355
80204,35518
80205,33856
80206,24555
80207,22382
80209,26794
80210,39155
80211,37441
80212,20426
80214,26759
80215,19684
80216,16610
80218,19364
80219,60095
80220,36311
80221,40938
80222,23298
80223,19624
80224,19265
80226,32237
80227,34946
80228,34677
80229,57274
80230,10811
80231,35297
80232,22398
80233,47692
80234,29573
80235,8374
80236,17207
80237,22764
80238,29448
80239,44077
80241,33393
80246,13028
80247,29453
80249,41209
80260,34861
80264,0
80266,0
80290,452
80293,0
80294,0
80301,25252
80302,29751
80303,24934
80304,25634
80305,16101
80310,7530
80401,43429
80403,20789
80419,0
80420,958
80421,8601
80422,4373
80423,81
80424,10044
80425,325
80426,47
80427,625
80428,635
80430,131
80432,309
80433,8392
80434,32
80435,8447
80436,343
80438,720
80439,24877
80440,3071
80442,2591
80443,3941
80444,1082
80446,3550
80447,1992
80448,0
80449,1024
80451,1030
80452,3160
80453,306
80454,1320
80455,378
80456,396
80457,298
80459,2691
80461,7049
80463,105
80465,16277
80466,3469
80467,2411
80468,311
80469,407
80470,3888
80471,0
80473,60
80474,294
80475,9
80476,243
80478,1604
80479,21
80480,1199
80481,477
80482,1237
80483,404
80487,18378
80498,9192
80501,43591
80503,36206
80504,61305
80510,705
80512,1702
80513,16997
80514,6419
80515,786
80516,37107
80517,10093
80520,1684
80521,38217
80524,39111
80525,55541
80526,44423
80528,24233
80530,6097
80532,162
80534,19696
80535,2238
80536,2358
80537,44505
80538,49183
80540,4620
80542,5552
80543,9342
80544,0
80545,913
80546,171
80547,8040
80549,14132
80550,44224
80601,41301
80602,42237
80603,16105
80610,4175
80611,586
80612,435
80615,9242
80620,20776
80621,14542
80622,256
80623,987
80624,707
80631,53920
80634,63553
80640,14073
80642,4449
80643,4257
80644,2266
80645,4970
80646,0
80648,1423
80649,294
80650,1992
80651,4552
80652,492
80653,904
80654,3216
80701,16800
80705,1064
80720,2248
80721,285
80722,481
80723,6761
80726,453
80727,527
80728,975
80729,384
80731,1484
80732,34
80733,545
80734,2976
80735,360
80736,561
80737,1541
80740,136
80741,870
80742,215
80743,1415
80744,543
80745,46
80746,60
80747,463
80749,257
80750,160
80751,17207
80754,156
80755,123
80757,219
80758,3496
80759,4684
80801,88
80802,207
80804,376
80805,391
80807,4121
80808,6670
80809,892
80810,1169
80812,218
80813,1691
80814,4041
80815,895
80816,6372
80817,31101
80818,462
80819,882
80820,537
80821,1250
80822,239
80823,190
80824,352
80825,299
80826,1049
80827,842
80828,2434
80829,5574
80830,154
80831,33287
80832,987
80833,1107
80834,348
80835,791
80836,1113
80840,6701
80860,589
80861,281
80862,55
80863,12823
80864,1411
80902,11917
80903,17045
80904,21369
80905,17269
80906,37403
80907,27135
80908,23358
80909,36171
80910,31840
80911,34296
80913,6873
80914,519
80915,23570
80916,40579
80917,30988
80918,48291
80919,27539
80920,38154
80921,25207
80922,30388
80923,32333
80924,17043
80925,17016
80926,1706
80927,6957
80928,691
80929,85
80930,1692
80938,1345
80939,0
80951,4669
81001,31448
81003,14820
81004,26362
81005,31104
81006,11153
81007,34992
81008,11728
81019,1418
81020,807
81021,17
81022,1351
81023,1568
81024,191
81025,787
81027,114
81029,287
81030,153
81033,199
81036,994
81039,1686
81040,328
81041,660
81043,54
81044,134
81045,56
81046,3
81047,1565
81049,155
81050,9774
81052,9010
81054,4760
81055,1582
81057,399
81058,967
81059,49
81062,1818
81063,3060
81064,304
81067,5590
81069,1940
81071,299
81073,1880
81076,618
81077,636
81081,81
81082,11750
81084,39
81087,206
81089,4810
81090,765
81091,1201
81092,840
81101,15454
81120,1976
81121,361
81122,8921
81123,726
81124,332
81125,3526
81126,491
81128,18
81129,144
81130,786
81131,1059
81132,3309
81133,1056
81136,318
81137,5662
81138,27
81140,1973
81141,1195
81143,737
81144,6677
81146,779
81147,12923
81148,368
81149,995
81151,1445
81152,1203
81154,1259
81155,218
81201,9561
81210,423
81211,8191
81212,32355
81220,218
81221,360
81222,276
81223,2175
81224,3439
81225,829
81226,7933
81227,0
81228,0
81230,10956
81232,0
81233,1159
81235,845
81236,1290
81237,168
81239,106
81240,4533
81241,166
81242,890
81243,137
81244,659
81248,241
81251,362
81252,4413
81253,516
81301,29892
81303,9696
81320,434
81321,14278
81323,5193
81324,1639
81325,86
81326,2651
81327,527
81328,4159
81330,132
81331,423
81332,452
81334,1411
81335,106
81401,23719
81403,11955
81410,1557
81411,11
81413,5543
81415,1859
81416,14219
81418,1761
81419,3223
81422,520
81423,1462
81424,1166
81425,5139
81426,144
81427,1251
81428,3767
81429,115
81430,755
81431,647
81432,3150
81433,626
81434,85
81435,5626
81501,24142
81503,16132
81504,31949
81505,11959
81506,11840
81507,16093
81520,13454
81521,16861
81522,24
81523,839
81524,2556
81525,1194
81526,5397
81527,1340
81601,16268
81610,794
81611,9232
81612,50
81615,3048
81620,11085
81621,6349
81623,16349
81624,1487
81625,12242
81630,1052
81631,8676
81632,10527
81633,0
81635,7155
81637,10344
81638,94
81639,2617
81640,132
81641,3578
81642,12
81643,957
81645,1024
81646,207
81647,7037
81648,2832
81649,283
81650,14071
81652,6356
81653,0
81654,1495
81655,231
81656,508
81657,4971
82001,37955
82005,477
82007,21800
82009,35355
82050,293
82051,59
82052,86
82053,1566
82054,871
82055,364
82058,18
82059,279
82060,384
82061,0
82063,58
82070,20149
82072,16438
82073,45
82081,30
82082,1675
82083,326
82084,162
82190,739
82201,6615
82210,248
82212,741
82213,680
82214,908
82215,272
82217,42
82218,14
82219,55
82221,540
82222,146
82223,695
82224,1
82225,1746
82227,320
82229,75
82240,9547
82242,161
82243,332
82244,544
82301,8267
82310,0
82321,694
82322,158
82323,316
82324,160
82325,793
82327,839
82329,336
82331,2446
82332,42
82334,551
82335,0
82336,206
82401,7053
82410,1901
82411,507
82412,571
