STATE_CLEAN,ZIP_CLEAN,provider_count,individual_provider_count,organization_provider_count,unique_specialty_count,providers_with_specialty,specialty_diversity_ratio,state_provider_count,zip_provider_share_of_state,individual_provider_ratio,organization_provider_ratio,population,providers_per_10000,individual_providers_per_10000,organization_providers_per_10000
NC,28638,5,4,1,4,5,0.8,10488,0.0004767353165522,0.8,0.2,11629.0,4.2995958379912285,3.439676670392983,0.8599191675982457
NC,28640,7,2,5,6,7,0.8571428571428571,10488,0.0006674294431731,0.2857142857142857,0.7142857142857143,4818.0,14.528850145288503,4.151100041511,10.377750103777503
NC,28642,3,3,0,2,3,0.6666666666666666,10488,0.0002860411899313,1.0,0.0,5591.0,5.365766410302271,5.365766410302271,0.0
NC,28643,1,1,0,1,1,1.0,10488,9.534706331045004e-05,1.0,0.0,4241.0,2.3579344494223062,2.3579344494223062,0.0
NC,28645,34,27,7,24,34,0.7058823529411765,10488,0.0032418001525553,0.7941176470588235,0.2058823529411764,46237.0,7.3534182581049805,5.83947920496572,1.513939053139261
NC,28646,1,1,0,1,1,1.0,10488,9.534706331045004e-05,1.0,0.0,544.0,18.38235294117647,18.38235294117647,0.0
NC,28650,3,1,2,3,3,1.0,10488,0.0002860411899313,0.3333333333333333,0.6666666666666666,13082.0,2.2932273352698362,0.7644091117566122,1.5288182235132244
NC,28651,1,1,0,1,1,1.0,10488,9.534706331045004e-05,1.0,0.0,4629.0,2.160293799956794,2.160293799956794,0.0
NC,28655,60,50,10,32,60,0.5333333333333333,10488,0.005720823798627,0.8333333333333334,0.1666666666666666,56201.0,10.675966619811035,8.89663884984253,1.779327769968506
NC,28657,8,4,4,7,8,0.875,10488,0.0007627765064836,0.5,0.5,8098.0,9.878982464806125,4.939491232403062,4.939491232403062
NC,28658,16,10,6,12,16,0.75,10488,0.0015255530129672,0.625,0.375,25681.0,6.230286982594136,3.893929364121335,2.336357618472801
NC,28659,43,38,5,23,43,0.5348837209302325,10488,0.0040999237223493,0.8837209302325582,0.1162790697674418,21557.0,19.947116945771675,17.627684742774967,2.3194322029967065
NC,28661,1,1,0,1,1,1.0,10488,9.534706331045004e-05,1.0,0.0,,,,
NC,28671,4,1,3,4,4,1.0,10488,0.0003813882532418,0.25,0.75,377.0,106.10079575596816,26.52519893899204,79.57559681697613
NC,28675,8,5,3,8,8,1.0,10488,0.0007627765064836,0.625,0.375,6702.0,11.93673530289466,7.460459564309161,4.476275738585497
NC,28677,54,40,14,33,54,0.6111111111111112,10488,0.0051487414187643,0.7407407407407407,0.2592592592592592,37628.0,14.351015201445733,10.630381630700542,3.72063357074519
NC,28678,1,1,0,1,1,1.0,10488,9.534706331045004e-05,1.0,0.0,4701.0,2.127206977238885,2.127206977238885,0.0
NC,28681,9,4,5,7,9,0.7777777777777778,10488,0.000858123569794,0.4444444444444444,0.5555555555555556,26117.0,3.44603132059578,1.531569475820347,1.9144618447754336
NC,28690,3,3,0,2,3,0.6666666666666666,10488,0.0002860411899313,1.0,0.0,9294.0,3.2278889606197545,3.2278889606197545,0.0
NC,28694,3,3,0,3,3,1.0,10488,0.0002860411899313,1.0,0.0,7369.0,4.071108698602253,4.071108698602253,0.0
NC,28697,5,4,1,4,5,0.8,10488,0.0004767353165522,0.8,0.2,13412.0,3.728004771846108,2.9824038174768863,0.7456009543692216
NC,28698,1,1,0,1,1,1.0,10488,9.534706331045004e-05,1.0,0.0,2259.0,4.426737494466578,4.426737494466578,0.0
NC,28701,1,0,1,1,1,1.0,10488,9.534706331045004e-05,0.0,1.0,5515.0,1.8132366273798732,0.0,1.8132366273798732
NC,28704,21,19,2,10,21,0.4761904761904761,10488,0.0020022883295194,0.9047619047619048,0.0952380952380952,23516.0,8.93009015138629,8.079605375063787,0.8504847763225037
NC,28711,11,7,4,6,11,0.5454545454545454,10488,0.0010488176964149,0.6363636363636364,0.3636363636363636,12579.0,8.744733285634789,5.564830272676684,3.1799030129581047
NC,28712,28,21,7,19,28,0.6785714285714286,10488,0.0026697177726926,0.75,0.25,19600.0,14.285714285714286,10.714285714285715,3.5714285714285716
NC,28713,9,7,2,6,9,0.6666666666666666,10488,0.000858123569794,0.7777777777777778,0.2222222222222222,8441.0,10.662243809975122,8.292856296647317,2.369387513327805
NC,28714,10,6,4,8,10,0.8,10488,0.0009534706331045,0.6,0.4,16621.0,6.016485169364057,3.6098911016184343,2.406594067745623
NC,28715,8,8,0,4,8,0.5,10488,0.0007627765064836,1.0,0.0,28770.0,2.7806743135210286,2.7806743135210286,0.0
NC,28716,3,3,0,1,3,0.3333333333333333,10488,0.0002860411899313,1.0,0.0,16216.0,1.8500246669955598,1.8500246669955598,0.0
NC,28717,1,1,0,1,1,1.0,10488,9.534706331045004e-05,1.0,0.0,1511.0,6.618133686300463,6.618133686300463,0.0
NC,28719,9,8,1,5,9,0.5555555555555556,10488,0.000858123569794,0.8888888888888888,0.1111111111111111,6577.0,13.684050478941767,12.163600425726015,1.5204500532157519
NC,28721,46,31,15,26,46,0.5652173913043478,10488,0.0043859649122807,0.6739130434782609,0.3260869565217391,10561.0,43.55648139380741,29.353280939304987,14.203200454502415
NC,28722,16,10,6,15,16,0.9375,10488,0.0015255530129672,0.625,0.375,5998.0,26.6755585195065,16.672224074691563,10.00333444481494
NC,28723,1,1,0,1,1,1.0,10488,9.534706331045004e-05,1.0,0.0,11427.0,0.8751203290452437,0.8751203290452437,0.0
NC,28728,1,1,0,1,1,1.0,10488,9.534706331045004e-05,1.0,0.0,,,,
NC,28730,1,0,1,1,1,1.0,10488,9.534706331045004e-05,0.0,1.0,7213.0,1.3863856924996534,0.0,1.3863856924996534
NC,28731,7,7,0,4,7,0.5714285714285714,10488,0.0006674294431731,1.0,0.0,9075.0,7.713498622589532,7.713498622589532,0.0
NC,28732,7,6,1,7,7,1.0,10488,0.0006674294431731,0.8571428571428571,0.1428571428571428,18490.0,3.7858301784748516,3.244997295835587,0.5408328826392644
NC,28734,33,20,13,21,33,0.6363636363636364,10488,0.0031464530892448,0.6060606060606061,0.3939393939393939,29158.0,11.317648672748474,6.859181013786953,4.45846765896152
NC,28735,1,1,0,1,1,1.0,10488,9.534706331045004e-05,1.0,0.0,206.0,48.543689320388346,48.543689320388346,0.0
NC,28739,20,18,2,10,20,0.5,10488,0.001906941266209,0.9,0.1,20656.0,9.682416731216112,8.7141750580945,0.9682416731216112
NC,28741,8,4,4,7,8,0.875,10488,0.0007627765064836,0.5,0.5,4266.0,18.75293014533521,9.376465072667605,9.376465072667605
NC,28746,1,0,1,1,1,1.0,10488,9.534706331045004e-05,0.0,1.0,2734.0,3.65764447695684,0.0,3.65764447695684
NC,28752,25,13,12,22,25,0.88,10488,0.0023836765827612,0.52,0.48,30602.0,8.169400692765178,4.248088360237893,3.921312332527286
NC,28753,9,6,3,6,9,0.6666666666666666,10488,0.000858123569794,0.6666666666666666,0.3333333333333333,9778.0,9.204336265084885,6.136224176723256,3.068112088361628
NC,28754,6,4,2,4,6,0.6666666666666666,10488,0.0005720823798627,0.6666666666666666,0.3333333333333333,9897.0,6.062443164595332,4.041628776396888,2.020814388198444
NC,28759,1,1,0,1,1,1.0,10488,9.534706331045004e-05,1.0,0.0,7564.0,1.3220518244315178,1.3220518244315178,0.0
NC,28761,3,2,1,3,3,1.0,10488,0.0002860411899313,0.6666666666666666,0.3333333333333333,7884.0,3.8051750380517504,2.536783358701167,1.2683916793505834
NC,28762,1,0,1,1,1,1.0,10488,9.534706331045004e-05,0.0,1.0,6305.0,1.5860428231562254,0.0,1.5860428231562254
NC,28771,5,4,1,3,5,0.6,10488,0.0004767353165522,0.8,0.2,7637.0,6.5470734581642,5.237658766531361,1.3094146916328402
NC,28773,2,1,1,2,2,1.0,10488,0.0001906941266209,0.5,0.5,3198.0,6.253908692933083,3.1269543464665417,3.1269543464665417
NC,28777,8,5,3,7,8,0.875,10488,0.0007627765064836,0.625,0.375,10368.0,7.716049382716049,4.822530864197531,2.893518518518518
NC,28778,1,0,1,1,1,1.0,10488,9.534706331045004e-05,0.0,1.0,11933.0,0.8380122349786308,0.0,0.8380122349786308
NC,28779,38,33,5,25,38,0.6578947368421053,10488,0.0036231884057971,0.868421052631579,0.131578947368421,17845.0,21.294480246567666,18.492574950966656,2.801905295601009
NC,28782,5,5,0,4,5,0.8,10488,0.0004767353165522,1.0,0.0,6337.0,7.8901688496133815,7.8901688496133815,0.0
NC,28785,4,2,2,2,4,0.5,10488,0.0003813882532418,0.5,0.5,8619.0,4.640909618285184,2.320454809142592,2.320454809142592
NC,28786,11,10,1,9,11,0.8181818181818182,10488,0.0010488176964149,0.9090909090909092,0.0909090909090909,22153.0,4.965467431047713,4.514061300952467,0.4514061300952467
NC,28787,11,8,3,8,11,0.7272727272727273,10488,0.0010488176964149,0.7272727272727273,0.2727272727272727,22685.0,4.84901917566674,3.526559400484902,1.322459775181838
NC,28789,1,1,0,1,1,1.0,10488,9.534706331045004e-05,1.0,0.0,6347.0,1.5755475027572083,1.5755475027572083,0.0
NC,28791,49,44,5,25,49,0.5102040816326531,10488,0.004672006102212,0.8979591836734694,0.1020408163265306,15361.0,31.8989649111386,28.64396849163466,3.2549964195039385
NC,28792,61,52,9,32,61,0.5245901639344263,10488,0.0058161708619374,0.8524590163934426,0.1475409836065573,36071.0,16.91109201297441,14.416012863519171,2.495079149455241
NC,28801,161,134,27,55,161,0.3416149068322981,10488,0.0153508771929824,0.8322981366459627,0.1677018633540372,13580.0,118.55670103092783,98.67452135493372,19.88217967599411
NC,28803,193,171,22,68,193,0.3523316062176165,10488,0.0184019832189168,0.8860103626943006,0.1139896373056994,34750.0,55.539568345323744,49.20863309352518,6.330935251798562
NC,28804,5,3,2,5,5,1.0,10488,0.0004767353165522,0.6,0.4,25141.0,1.9887832624000634,1.193269957440038,0.7955133049600255
NC,28805,109,105,4,47,109,0.4311926605504587,10488,0.010392829900839,0.963302752293578,0.036697247706422,20246.0,53.83779512002371,51.8620962165366,1.9756989034871086
NC,28806,35,25,10,21,35,0.6,10488,0.0033371472158657,0.7142857142857143,0.2857142857142857,45644.0,7.6680396109017614,5.477171150644115,2.1908684602576463
NC,28904,2,0,2,2,2,1.0,10488,0.0001906941266209,0.0,1.0,10614.0,1.884303749764462,0.0,1.884303749764462
NC,28905,1,1,0,1,1,1.0,10488,9.534706331045004e-05,1.0,0.0,3316.0,3.01568154402895,3.01568154402895,0.0
NC,28906,21,16,5,18,21,0.8571428571428571,10488,0.0020022883295194,0.7619047619047619,0.238095238095238,19712.0,10.65340909090909,8.116883116883118,2.536525974025974
NC,29405,1,1,0,1,1,1.0,10488,9.534706331045004e-05,1.0,0.0,26717.0,0.37429352097915186,0.37429352097915186,0.0
ND,58012,1,0,1,1,1,1.0,558,0.0017921146953405,0.0,1.0,2805.0,3.5650623885918002,0.0,3.5650623885918002
ND,58027,1,0,1,1,1,1.0,558,0.0017921146953405,0.0,1.0,1433.0,6.978367062107466,0.0,6.978367062107466
ND,58032,1,0,1,1,1,1.0,558,0.0017921146953405,0.0,1.0,765.0,13.071895424836601,0.0,13.071895424836601
ND,58040,2,1,1,2,2,1.0,558,0.003584229390681,0.5,0.5,1041.0,19.21229586935639,9.606147934678194,9.606147934678194
ND,58041,1,0,1,1,1,1.0,558,0.0017921146953405,0.0,1.0,1471.0,6.798096532970768,0.0,6.798096532970768
ND,58054,8,4,4,6,8,0.75,558,0.014336917562724,0.5,0.5,3332.0,24.009603841536613,12.004801920768307,12.004801920768307
ND,58064,1,1,0,1,1,1.0,558,0.0017921146953405,1.0,0.0,444.0,22.52252252252252,22.52252252252252,0.0
ND,58072,8,5,3,8,8,1.0,558,0.014336917562724,0.625,0.375,8061.0,9.924327006574865,6.202704379109291,3.721622627465575
ND,58075,9,6,3,9,9,1.0,558,0.0161290322580645,0.6666666666666666,0.3333333333333333,8887.0,10.127152019804209,6.751434679869472,3.375717339934736
ND,58078,10,9,1,7,10,0.7,558,0.017921146953405,0.9,0.1,39946.0,2.5033795624092527,2.253041606168327,0.25033795624092525
ND,58102,54,51,3,38,54,0.7037037037037037,558,0.0967741935483871,0.9444444444444444,0.0555555555555555,32591.0,16.568991439354424,15.648491914945843,0.9204995244085791
ND,58103,48,40,8,37,48,0.7708333333333334,558,0.086021505376344,0.8333333333333334,0.1666666666666666,48520.0,9.89282769991756,8.244023083264633,1.6488046166529267
ND,58104,18,16,2,13,18,0.7222222222222222,558,0.032258064516129,0.8888888888888888,0.1111111111111111,47481.0,3.7909900802426235,3.3697689602156653,0.42122112002695816
ND,58122,9,9,0,7,9,0.7777777777777778,558,0.0161290322580645,1.0,0.0,,,,
ND,58201,52,38,14,33,52,0.6346153846153846,558,0.0931899641577061,0.7307692307692307,0.2692307692307692,42003.0,12.380068090374497,9.046972835273671,3.333095255100826
ND,58202,8,6,2,5,8,0.625,558,0.014336917562724,0.75,0.25,3035.0,26.359143327841842,19.769357495881383,6.5897858319604605
ND,58203,2,2,0,2,2,1.0,558,0.003584229390681,1.0,0.0,16308.0,1.226391954868776,1.226391954868776,0.0
ND,58205,2,1,1,2,2,1.0,558,0.003584229390681,0.5,0.5,193.0,103.62694300518135,51.81347150259067,51.81347150259067
ND,58206,3,3,0,3,3,1.0,558,0.0053763440860215,1.0,0.0,,,,
ND,58220,1,1,0,1,1,1.0,558,0.0017921146953405,1.0,0.0,2215.0,4.514672686230248,4.514672686230248,0.0
ND,58230,1,1,0,1,1,1.0,558,0.0017921146953405,1.0,0.0,586.0,17.064846416382252,17.064846416382252,0.0
ND,58237,10,7,3,7,10,0.7,558,0.017921146953405,0.7,0.3,5051.0,19.798059790140567,13.858641853098396,5.93941793704217
ND,58249,2,1,1,2,2,1.0,558,0.003584229390681,0.5,0.5,2363.0,8.46381718154888,4.23190859077444,4.23190859077444
ND,58251,1,0,1,1,1,1.0,558,0.0017921146953405,0.0,1.0,1955.0,5.115089514066495,0.0,5.115089514066495
ND,58254,1,0,1,1,1,1.0,558,0.0017921146953405,0.0,1.0,596.0,16.778523489932887,0.0,16.778523489932887
ND,58257,1,0,1,1,1,1.0,558,0.0017921146953405,0.0,1.0,2275.0,4.395604395604396,0.0,4.395604395604396
ND,58267,2,2,0,1,2,0.5,558,0.003584229390681,1.0,0.0,1483.0,13.486176668914363,13.486176668914363,0.0
ND,58270,2,2,0,1,2,0.5,558,0.003584229390681,1.0,0.0,1838.0,10.881392818280741,10.881392818280741,0.0
ND,58301,19,17,2,11,19,0.5789473684210527,558,0.0340501792114695,0.8947368421052632,0.1052631578947368,10046.0,18.913000199084212,16.92215807286482,1.9908421262193907
ND,58316,1,1,0,1,1,1.0,558,0.0017921146953405,1.0,0.0,5902.0,1.6943409013893596,1.6943409013893596,0.0
ND,58318,4,1,3,4,4,1.0,558,0.007168458781362,0.25,0.75,3843.0,10.408534998698933,2.602133749674733,7.8064012490242
ND,58324,1,1,0,1,1,1.0,558,0.0017921146953405,1.0,0.0,1354.0,7.385524372230429,7.385524372230429,0.0
ND,58341,1,1,0,1,1,1.0,558,0.0017921146953405,1.0,0.0,2642.0,3.785011355034065,3.785011355034065,0.0
ND,58356,2,1,1,2,2,1.0,558,0.003584229390681,0.5,0.5,1692.0,11.82033096926714,5.91016548463357,5.91016548463357
ND,58367,1,1,0,1,1,1.0,558,0.0017921146953405,1.0,0.0,1485.0,6.734006734006734,6.734006734006734,0.0
ND,58368,3,1,2,3,3,1.0,558,0.0053763440860215,0.3333333333333333,0.6666666666666666,3205.0,9.360374414976599,3.1201248049921997,6.240249609984399
ND,58401,17,13,4,10,17,0.5882352941176471,558,0.0304659498207885,0.7647058823529411,0.2352941176470588,17294.0,9.829998843529548,7.517057939169654,2.312940904359894
ND,58413,2,0,2,2,2,1.0,558,0.003584229390681,0.0,1.0,975.0,20.512820512820515,0.0,20.512820512820515
ND,58421,3,3,0,3,3,1.0,558,0.0053763440860215,1.0,0.0,3043.0,9.85869208018403,9.85869208018403,0.0
ND,58425,1,1,0,1,1,1.0,558,0.0017921146953405,1.0,0.0,1446.0,6.915629322268327,6.915629322268327,0.0
ND,58456,1,0,1,1,1,1.0,558,0.0017921146953405,0.0,1.0,622.0,16.077170418006432,0.0,16.077170418006432
ND,58458,2,1,1,2,2,1.0,558,0.003584229390681,0.5,0.5,1115.0,17.937219730941703,8.968609865470851,8.968609865470851
ND,58501,66,59,7,43,66,0.6515151515151515,558,0.1182795698924731,0.8939393939393939,0.106060606060606,28571.0,23.100346505197578,20.650309754646322,2.4500367505512584
ND,58502,1,1,0,1,1,1.0,558,0.0017921146953405,1.0,0.0,,,,
ND,58503,27,21,6,17,27,0.6296296296296297,558,0.0483870967741935,0.7777777777777778,0.2222222222222222,37081.0,7.281357029206332,5.663277689382703,1.6180793398236295
ND,58504,5,4,1,5,5,1.0,558,0.0089605734767025,0.8,0.2,30159.0,1.6578799031798137,1.3263039225438509,0.3315759806359627
ND,58506,1,1,0,1,1,1.0,558,0.0017921146953405,1.0,0.0,,,,
ND,58523,7,5,2,5,7,0.7142857142857143,558,0.0125448028673835,0.7142857142857143,0.2857142857142857,3277.0,21.361000915471468,15.257857796765334,6.103143118706134
ND,58533,1,0,1,1,1,1.0,558,0.0017921146953405,0.0,1.0,911.0,10.976948408342482,0.0,10.976948408342482
ND,58538,3,2,1,3,3,1.0,558,0.0053763440860215,0.6666666666666666,0.3333333333333333,2179.0,13.767783386874713,9.178522257916475,4.5892611289582375
ND,58540,2,1,1,2,2,1.0,558,0.003584229390681,0.5,0.5,2986.0,6.697923643670462,3.348961821835231,3.348961821835231
ND,58545,1,1,0,1,1,1.0,558,0.0017921146953405,1.0,0.0,3278.0,3.0506406345332517,3.0506406345332517,0.0
ND,58552,2,2,0,2,2,1.0,558,0.003584229390681,1.0,0.0,1460.0,13.698630136986301,13.698630136986301,0.0
ND,58554,6,3,3,6,6,1.0,558,0.010752688172043,0.5,0.5,29175.0,2.056555269922879,1.0282776349614395,1.0282776349614395
ND,58561,1,0,1,1,1,1.0,558,0.0017921146953405,0.0,1.0,1030.0,9.70873786407767,0.0,9.70873786407767
ND,58563,1,0,1,1,1,1.0,558,0.0017921146953405,0.0,1.0,1850.0,5.405405405405405,0.0,5.405405405405405
ND,58576,1,1,0,1,1,1.0,558,0.0017921146953405,1.0,0.0,1005.0,9.950248756218905,9.950248756218905,0.0
ND,58581,1,0,1,1,1,1.0,558,0.0017921146953405,0.0,1.0,266.0,37.59398496240601,0.0,37.59398496240601
ND,58601,32,25,7,22,32,0.6875,558,0.057347670250896,0.78125,0.21875,29680.0,10.781671159029651,8.423180592991914,2.358490566037736
ND,58602,1,0,1,1,1,1.0,558,0.0017921146953405,0.0,1.0,,,,
ND,58621,2,2,0,2,2,1.0,558,0.003584229390681,1.0,0.0,1203.0,16.62510390689942,16.62510390689942,0.0
ND,58623,4,4,0,3,4,0.75,558,0.007168458781362,1.0,0.0,1918.0,20.855057351407716,20.855057351407716,0.0
ND,58631,3,1,2,3,3,1.0,558,0.0053763440860215,0.3333333333333333,0.6666666666666666,948.0,31.645569620253163,10.548523206751055,21.09704641350211
ND,58640,2,0,2,2,2,1.0,558,0.003584229390681,0.0,1.0,1324.0,15.105740181268882,0.0,15.105740181268882
ND,58652,2,1,1,2,2,1.0,558,0.003584229390681,0.5,0.5,1224.0,16.33986928104575,8.169934640522875,8.169934640522875
ND,58701,23,20,3,20,23,0.8695652173913043,558,0.0412186379928315,0.8695652173913043,0.1304347826086956,32868.0,6.997687720579287,6.084945843981989,0.9127418765972983
ND,58703,5,3,2,5,5,1.0,558,0.0089605734767025,0.6,0.4,22604.0,2.2119978764820387,1.327198725889223,0.8847991505928154
ND,58704,1,1,0,1,1,1.0,558,0.0017921146953405,1.0,0.0,4601.0,2.1734405564007826,2.1734405564007826,0.0
ND,58705,8,7,1,7,8,0.875,558,0.014336917562724,0.875,0.125,303.0,264.02640264026405,231.023102310231,33.00330033003301
ND,58763,4,3,1,4,4,1.0,558,0.007168458781362,0.75,0.25,4229.0,9.458500827618822,7.093875620714117,2.3646252069047056
ND,58765,1,0,1,1,1,1.0,558,0.0017921146953405,0.0,1.0,305.0,32.78688524590164,0.0,32.78688524590164
ND,58790,2,0,2,1,2,0.5,558,0.003584229390681,0.0,1.0,1500.0,13.333333333333332,0.0,13.333333333333332
ND,58793,1,0,1,1,1,1.0,558,0.0017921146953405,0.0,1.0,508.0,19.68503937007874,0.0,19.68503937007874
ND,58801,18,12,6,16,18,0.8888888888888888,558,0.032258064516129,0.6666666666666666,0.3333333333333333,33969.0,5.2989490417733816,3.5326326945155877,1.7663163472577939
ND,58803,1,1,0,1,1,1.0,558,0.0017921146953405,1.0,0.0,,,,
ND,58852,3,1,2,3,3,1.0,558,0.0053763440860215,0.3333333333333333,0.6666666666666666,2064.0,14.534883720930232,4.844961240310077,9.689922480620154
ND,58854,2,1,1,2,2,1.0,558,0.003584229390681,0.5,0.5,9345.0,2.140181915462814,1.070090957731407,1.070090957731407
NE,12511,1,1,0,1,1,1.0,1676,0.0005966587112171,1.0,0.0,,,,
NE,55119,1,0,1,1,1,1.0,1676,0.0005966587112171,0.0,1.0,44068.0,0.22692202959063265,0.0,0.22692202959063265
NE,68002,1,0,1,1,1,1.0,1676,0.0005966587112171,0.0,1.0,2432.0,4.1118421052631575,0.0,4.1118421052631575
NE,68003,1,1,0,1,1,1.0,1676,0.0005966587112171,1.0,0.0,4953.0,2.018978396931153,2.018978396931153,0.0
NE,68005,15,14,1,10,15,0.6666666666666666,1676,0.0089498806682577,0.9333333333333332,0.0666666666666666,21912.0,6.845564074479737,6.389193136181087,0.45637093829864916
NE,68007,1,1,0,1,1,1.0,1676,0.0005966587112171,1.0,0.0,18360.0,0.5446623093681917,0.5446623093681917,0.0
NE,68008,8,8,0,5,8,0.625,1676,0.0047732696897374,1.0,0.0,12906.0,6.198667286533396,6.198667286533396,0.0
NE,68022,12,11,1,9,12,0.75,1676,0.0071599045346062,0.9166666666666666,0.0833333333333333,33702.0,3.5606195478013176,3.263901252151207,0.29671829565010976
NE,68025,34,23,11,25,34,0.7352941176470589,1676,0.0202863961813842,0.6764705882352942,0.3235294117647059,31201.0,10.897086631838723,7.371558603890901,3.5255280279478223
NE,68028,4,4,0,2,4,0.5,1676,0.0023866348448687,1.0,0.0,17248.0,2.319109461966605,2.319109461966605,0.0
NE,68031,1,0,1,1,1,1.0,1676,0.0005966587112171,0.0,1.0,1720.0,5.813953488372093,0.0,5.813953488372093
NE,68037,3,0,3,3,3,1.0,1676,0.0017899761336515,0.0,1.0,2471.0,12.140833670578711,0.0,12.140833670578711
NE,68039,3,1,2,3,3,1.0,1676,0.0017899761336515,0.3333333333333333,0.6666666666666666,1153.0,26.019080659150042,8.673026886383347,17.346053772766695
NE,68045,1,0,1,1,1,1.0,1676,0.0005966587112171,0.0,1.0,2191.0,4.564125969876769,0.0,4.564125969876769
NE,68046,19,17,2,16,19,0.8421052631578947,1676,0.0113365155131264,0.8947368421052632,0.1052631578947368,34110.0,5.570214013485781,4.983875696276752,0.5863383172090296
NE,68047,1,0,1,1,1,1.0,1676,0.0005966587112171,0.0,1.0,1900.0,5.263157894736842,0.0,5.263157894736842
NE,68048,3,2,1,3,3,1.0,1676,0.0017899761336515,0.6666666666666666,0.3333333333333333,13833.0,2.168726957276079,1.445817971517386,0.722908985758693
